hash,kind,schema,id,name,description,attachments,triggers,events,workitem_order,sap_operation
\x3c4541ad4391aa14b9265b59d712aa95b4d1d43f350cec86168da035cc0a09e9,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",542,\N
\x3c4541ad4391aa14b9265b59d712aa95b4d1d43f350cec86168da035cc0a09e9,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",543,\N
\x3c4541ad4391aa14b9265b59d712aa95b4d1d43f350cec86168da035cc0a09e9,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",544,\N
\x3c4541ad4391aa14b9265b59d712aa95b4d1d43f350cec86168da035cc0a09e9,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",545,\N
\x3c4541ad4391aa14b9265b59d712aa95b4d1d43f350cec86168da035cc0a09e9,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",546,\N
\x4ea5e917ea2314a9969cb9e0123c3c4c044a0ba2c6823f40b16b2db675ce2fdd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",539,\N
\x4ea5e917ea2314a9969cb9e0123c3c4c044a0ba2c6823f40b16b2db675ce2fdd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",540,\N
\x4ea5e917ea2314a9969cb9e0123c3c4c044a0ba2c6823f40b16b2db675ce2fdd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",541,\N
\x4ea5e917ea2314a9969cb9e0123c3c4c044a0ba2c6823f40b16b2db675ce2fdd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",542,\N
\x4ea5e917ea2314a9969cb9e0123c3c4c044a0ba2c6823f40b16b2db675ce2fdd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",543,\N
\x4ea5e917ea2314a9969cb9e0123c3c4c044a0ba2c6823f40b16b2db675ce2fdd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",544,\N
\x4ea5e917ea2314a9969cb9e0123c3c4c044a0ba2c6823f40b16b2db675ce2fdd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",545,\N
\x4ea5e917ea2314a9969cb9e0123c3c4c044a0ba2c6823f40b16b2db675ce2fdd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",546,\N
\x4ea5e917ea2314a9969cb9e0123c3c4c044a0ba2c6823f40b16b2db675ce2fdd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",547,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",539,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",540,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",541,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",542,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",543,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",544,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",545,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",546,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",547,\N
\x84993a0660eb0d55e9ca1a3e6971bc785e9363b88828e8a836bae7fd9728f609,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",548,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",539,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",540,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",541,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",542,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",543,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",544,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",545,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",546,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",547,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",548,\N
\x7de9e5fbb14e9ccbe233bfef7f2d012d14596abfba6bb8c94ebae0cb08d391cc,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",549,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",539,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",540,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",541,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",542,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",543,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",544,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",545,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",546,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",547,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",548,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",549,\N
\xa4be1fced09d1d915131e2f4d163c77d518d23707dcd74f02b598498a9b934e6,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",550,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",539,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",540,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",541,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",542,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",543,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",544,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",545,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",546,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",547,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",548,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",549,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",550,\N
\xe877670dd56eb2165149c359622057236e97cb8ef76cc9d60bfbd80c4acb6ec1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",551,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",539,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",540,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",541,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",542,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",543,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",544,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",545,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",546,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",547,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",548,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",549,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",550,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",551,\N
\x2cef86d6317ac3dd8f5faa387e3e8453658006280005b7e8b5f969004663b2dd,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",552,\N
\x389a4c941f2a9694053696a90674230702623d057a9604c2bb2313005c8098f1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",539,\N
\x389a4c941f2a9694053696a90674230702623d057a9604c2bb2313005c8098f1,logbook,sub-assembly-workflow,20,Gemini Double Condenser 349520-9004-200,Gemini Double Condenser Supermarket logbook,[],\N,"[{""event"": ""completed"", ""actions"": [{""bookYield"": {""operationNo"": ""0020""}}, {""bookToStock"": {""operationNo"": ""0040""}}]}]",540,\N
